Source,Target,Type,Weight
JuliusFoo,RobinTan,Undirected,2
QuahSeokWhee,ThioLayHoon,Undirected,1
MayadiMohd,StanleySoo,Undirected,1
JuliusFoo,SanjayWadhwani,Undirected,1
LiewChenRin,Catherine,Undirected,1
ElviraHolmberg,RobinTan,Undirected,1
EdwardNathan,TwinkleR,Undirected,1
WangHuiLing,AhmadZaidee,Undirected,1
CarolineFernandez,MohdShabirinBinAriffin,Undirected,1
TangFuKuen,GillianWoon,Undirected,3
ShirleyJoseph,HopeWee,Undirected,1
GeraldineWee,GillianWoon,Undirected,1
JothieRajah,LowKahWei,Undirected,1
TangFuKuan,AnitaDorett,Undirected,1
QuahSyRen,ZhangShuluan,Undirected,2
LeeShyhJih,KevinPaul,Undirected,1
DaisyChia,CharmaineTan,Undirected,1
MrFoo,SohLaiYin,Undirected,1
ChongTzeChien,GwenSin,Undirected,1
FreddieAloysiusLow,VanessaFernandez,Undirected,1
FatimahAlly,NgTuckWah,Undirected,1
MullamMdSarhan,ShariniShah,Undirected,1
RydwanAnwar,LamHoiLit,Undirected,3
GillianStephens,WongYougnTseng,Undirected,3
GeraldineYeo,Maryann,Undirected,4
Yaya,PatriciaLiaw,Undirected,1
AloysiusOng,ElaineJek,Undirected,1
Benjamin,Hai-yen,Undirected,1
AlvinJiang,CarolineFernandez,Undirected,1
ElviraHolmberg,AlvinTan,Undirected,13
CheahWuangEe,KenLow,Undirected,1
FelixChia,TonyQuek,Undirected,2
JamesSaunders,ValenciaTeo,Undirected,1
DwightIPereira,ClarisseNg,Undirected,1
CarolineFernandez,BabesConde,Undirected,1
HareshSharma,CatherineQuek,Undirected,3
LiewChenRen,SharonWoo,Undirected,1
RajeshKrishnamuti,AndersonCheong,Undirected,1
VerenaTay,MrFoo,Undirected,3
IvyLee,DeliciaTan,Undirected,4
GaneshKalyanam,AlfianSa'at,Undirected,1
ClarisseNg,Parames,Undirected,4
IrisTan,TracyKoh,Undirected,10
VRavindran,LeeSiaAng,Undirected,1
GeneLim,PriscillaHuang,Undirected,1
RodneyOliveiro,ChanLeeLee,Undirected,1
V.Ravindran,LindaLee,Undirected,1
AnnMeijer,WendyNg,Undirected,2
PuaEn,AlvinTan,Undirected,1
EmilyBong,NorainBteAhmad,Undirected,13
MelissaLimMeiLin,EdwinNgWeiGee,Undirected,2
DoreenTan,JaimeLim,Undirected,1
BoonTeo,Maryann,Undirected,1
LeeWengChoy,ElizaKang,Undirected,1
HareshSharma,ChrisYap,Undirected,1
SelineKao,FreddieLow,Undirected,2
OngKeithBoon,KevinPaul,Undirected,1
LowKeeHong,ThioLayHoon,Undirected,3
AlvinTan,SuzielahwatiShamsudin,Undirected,1
ReginaChan,AnitaDorett,Undirected,1
EileenRatulangi,AdrianLim,Undirected,1
KeeHong,Catherine,Undirected,1
SujaSusanThomas,AnnieTan,Undirected,1
ReneeG.Nathan,LilyMok,Undirected,1
RoslanBinAhmad,AdamVasyl,Undirected,1
SereneChen,LuannePoh,Undirected,1
SooKheng,YongSing,Undirected,2
ColinSeah,MaltiLalwani,Undirected,1
LimJenErh,KokHuiMoi,Undirected,2
FionaLau,JoanneBalaraj,Undirected,1
TangFuKuen,CarolTeo,Undirected,1
RebeccaDickinson,ElaineCheah,Undirected,1
