Source,Target,Type,Weight
OdeTyas,NurlitaTutiPuspandriaSyalala,Undirected,1
ArieDyanto,AdiMarsono,Undirected,1
BernadetaVerryHandayani,Kristiawan,Undirected,1
YudiTajudin,Eko,Undirected,1
SandiEkayuda,KusworoBayuAji,Undirected,1
FayM.Faizin,MsFauzi,Undirected,1
Sudi,GunawanMaryanto,Undirected,2
Lakonde,LoubnaDzakiahHarabap,Undirected,1
YudiTajudin,RatnaMufida,Undirected,2
Baba,HeruPielS.,Undirected,1
BambangTokoWitjaksono,RukmanRosadiSSn.,Undirected,1
YudiTajudin,PuntoWibisono,Undirected,1
DyahArumRetnowati,KartikaSanti,Undirected,1
YudiTajudin,NurlitaTutiPuspandriaSyalala,Undirected,1
HeddyPrasetyo,AbrahamSukarnoPoespo,Undirected,1
BernadetaVerryHandayani,FedericoGarciaLorca,Undirected,1
AndreNurLatif,PrimaHermawati,Undirected,1
RiniTitiYuliati,KusworoBayuAji,Undirected,1
Black,NaomiSrikandi,Undirected,1
PuntoWibisono,NurlitaTutiPuspandriaSyalala,Undirected,1
ErythrinaBaskoro,RatnaMufida,Undirected,1
RetnoRatihDamayanti,Suryandi,Undirected,1
BernadetaVerryHandayani,WiwinBudiyanti,Undirected,1
TeguhEswe,DavidCampton,Undirected,1
DirmawanHatta,AYunanMaharshi,Undirected,1
YudiTajudin,JoaquinAlvaresQuintero,Undirected,1
PopokTriWahyudi,AgungBungsu,Undirected,1
GunturSuatmaji,WiwinBudiyanti,Undirected,1
AgungCiptadi,Imang,Undirected,1
DirmawanHatta,Roselinawati,Undirected,1
ArieDyanto,RiskySummerbee,Undirected,1
PopokTriWahyudi,GoethengIkuAhkin,Undirected,1
FirmanSitoempul,Black,Undirected,1
GoethengIkuAhkin,NaomiSrikandi,Undirected,1
AriPunk,LoubnaDzakiahHarabap,Undirected,1
PopokTriWahyudi,GunawanMaryanto,Undirected,1
GunawanMaryanto,WindiKurniawan,Undirected,1
Bungsu,PuntoWibisono,Undirected,1
ArieDyanto,Lakonde,Undirected,1
KartikaSanti,AdiMarsono,Undirected,1
YudiTajudin,Rosselinawati,Undirected,1
