Source,Target,Type,Weight
JohnBowen,LeoSiewEre,Undirected,1
KohHuiLing,LimYuhui,Undirected,1
IreneLim,LooZihan,Undirected,1
PaulaNg,RohaniRezak,Undirected,1
RachelGoh,NorrieMcCulloch,Undirected,1
HanifKureishi,HareshSharma,Undirected,1
DianeChang,LuluOng,Undirected,1
AlvinTan,RodneyO,Undirected,1
AhamedAliKhan,ElaineCheah,Undirected,1
MichelleLee,AnnieYim,Undirected,1
ChongTzeChien,SerenaHo,Undirected,4
JeffChen,BrianGothong,Undirected,2
ColinRozario,ValenciaTeo,Undirected,3
CaesarThamTuckChoy,ClarisseNg,Undirected,1
BernardHuan,JasmineKong,Undirected,1
JoshunaHong,IvanSeow,Undirected,1
WinneChan,JeanNg,Undirected,1
SurayaAbRasid,LisaChow,Undirected,1
DannyYeo,NatalieLim,Undirected,1
ChristinaDorett,RichardTan,Undirected,1
KennyWong,AmosTeo,Undirected,1
SiaAng,AdeleTan,Undirected,1
PaulaNg,DoreenToh,Undirected,1
BrianGothong,RubyPan,Undirected,1
AnthonyTan,AnnieYim,Undirected,1
JuliusFoo,VincentPang,Undirected,2
VincentLim,YapTshunMin,Undirected,1
MariaOoi,AdrianWong,Undirected,1
GoiChoonKiat,JenniferLim,Undirected,1
MolizaMohdMohter,GloriaTan,Undirected,1
LokeLooPin,MasagoesRahmat,Undirected,1
RachelTham,DianeChang,Undirected,13
ThioLayHoon,LangleyChung,Undirected,1
DannyYeo,SeowYiqi,Undirected,1
AshleyLim,PaulWang,Undirected,1
ChongTzeChien,MelisaWee,Undirected,5
WendyNg,GeraldineYeo,Undirected,1
GeraldineAng,PaulWang,Undirected,2
HossanLeong,BenjaminNg,Undirected,1
LeongHeinWai,SylvesterLam,Undirected,1
SohSharmin,SheliaTher,Undirected,1
GillianWoon,JosefNg,Undirected,1
HazlinaPeerMohamed,LimShuMei,Undirected,1
PollyLow,ThomasLim,Undirected,1
JosephineYeo,ChewPitLee,Undirected,1
ChongTzeChien,WendyNg,Undirected,1
WinnifredWong,WinnifredWong,Undirected,1
MonaYeoNeTanBokHua,SusanPhua,Undirected,1
SimYenTze,TanSuanWee,Undirected,1
AlvinTan,ChuaEn-Lai,Undirected,6
AudreyTeo,MuneerSidek,Undirected,1
LeongHeinWai,BerniceWilson,Undirected,2
GladysTan,NurShafizaBinteShafie,Undirected,1
AngelynnTan,IsisKoh,Undirected,2
HareshSharma,NurKhairiyahBteRaml,Undirected,1
PennyOng,RichardKoh,Undirected,1
PaulWang,NgHowWee,Undirected,1
PatriciaTeng,ElizaKang.ThioLayHoon.LangleyChung.HossanLeong.JuliaLau.ChanManLoon.SebastianZeng.BernardFoong.JosephNg.AshleyLim.GohSuLin.WinnifredWong.JeremyAloysius.HemanChong,Undirected,1
XiaoLiHe,IsisKoh,Undirected,1
DebbieLeeLodge,MichaelTanKokHwee,Undirected,1
ShamimMoledina,SusanPhua,Undirected,1
WilliamShakespeare,GeneSharudyn,Undirected,2
AmandaTee,RahulGhai,Undirected,1
YoShaoAnn,ChrisHo,Undirected,1
AlvinTan,JessicaLai,Undirected,4
MatthewFam,LianSutton,Undirected,1
LimYuhui,LiJiayi,Undirected,1
AustenBesttie,SohSharmin,Undirected,1
PearlSamuel,MichelleTeo,Undirected,1
EmmyAlim,RydwanAnwar,Undirected,25
Cassandra,LisaTan,Undirected,1
LianSutton,CorrieTan,Undirected,1
KamaniSuppiah,DelvinLee,Undirected,1
GerardDanker,FongFattWeng,Undirected,4
AlvinTan,AkankshaRaja,Undirected,8
StevenLim,HayatiSamsudin,Undirected,1
RoslindKang,SimXinFeng,Undirected,1
SeowYiqi,ChongLi-Chuan,Undirected,1
LimPohPoh,QuahSyRen,Undirected,1
OngHuiYong,JasonSerCherChiun,Undirected,1
IreneTan,NgSweeHongWendy,Undirected,1
CherylTang,Mira,Undirected,2
NurSuhailiSafariWijaya,GabrielLim,Undirected,1
JeremiahLim,LimMeiYin,Undirected,2
ElvinChing,HemanChong,Undirected,3
LucyDavis,TanBaoSheng,Undirected,1
JudyNgo,MohdFaredJainal,Undirected,1
SabrinaKadir,JenniferWee,Undirected,1
AlvinTan,Aidli'Alin',Undirected,2
AnitaDorrett,JumaliBinKassmadi,Undirected,1
ChristinaChua,LilianChan,Undirected,1
JuraimyAbuBakar,EugeneGoh,Undirected,1
SimWanHui,SateshKumar,Undirected,1
MohamedFitaHelmi,JoshunaHong,Undirected,1
HossanLeong,SabrinaKadir,Undirected,1
RodneyOliveiro,CarolineChua,Undirected,4
BenWatts,NurhidayahMahadi,Undirected,1
RodneyOliveiro,T.TDhavamanni,Undirected,2
RoslanBinAhmad,ChrysTan,Undirected,4
NishaAriyaratne,CharmaineTan,Undirected,1
HazlianahHazlie,GeraldineSoh,Undirected,1
WilliamMcKinlay,NatalieHenneidge,Undirected,1
KuoPaoKun,JeanNg,Undirected,2
KeatarHM,PatriciaLiaw,Undirected,1
GraceFoo,AngHweeChuin,Undirected,5
ChuangXiu'er,LooZihan,Undirected,1
HuangJing,AzzyatiBinteAlias,Undirected,1
CharisPeters,ReeneHo,Undirected,1
FayeLeong,SimXinFeng,Undirected,1
MichaelTan,TingHockFoe,Undirected,1
HareshSharma,LianChoon,Undirected,1
JovinTan,JuliusFoo,Undirected,1
TanPeiHwee,WeeKhim,Undirected,1
FouridineAng,AndyLim,Undirected,10
SeanTobin,LuanneSim,Undirected,1
MohdFitaHelmi,LeeSiaAng,Undirected,20
MarkRichmond,SimPernYiau,Undirected,1
JeffChen,TanLydia,Undirected,2
YulianiAbdullah,ChongLi-Chuan,Undirected,1
RubyMohd,StephanieSng,Undirected,1
CharmaineTan,HoSoonYeen,Undirected,1
AmosTeo,PaulWang,Undirected,1
LowKahWei,JoanChoo,Undirected,1
TammyL.Wong,BenjaminThong,Undirected,1
TheresaChan,NureenRadiah,Undirected,1
GerardDanker,GeraldineYeo,Undirected,1
RahulGhai,PiyushMehta,Undirected,1
SolFoo,CassandraLim,Undirected,1
LokeLooPin,SimPernYiau,Undirected,1
GerardDanker,GaneshKalyanam,Undirected,1
ChewTzeChuan,PaulTan,Undirected,1
MargaretTeo,FreddieLow,Undirected,1
ZeldaTatianaNg,P.Koki,Undirected,1
VincentLim,NoellePerera,Undirected,1
RichardTan,Derick,Undirected,1
PokFeeFern,BabesConde,Undirected,1
TangFuKuan,VincentLim,Undirected,1
SerenaHo,LeahSim,Undirected,1
KennyLow,LeongShihYeng,Undirected,1
ZeldaTatianaNg,EmmyAlim,Undirected,6
IsmailIshak,ElviraHolmberg,Undirected,1
DaisyYeoLaySee,KrisLim,Undirected,1
KeatarHM,Sha,Undirected,1
NgiamShin-Shin,LimCuiJuan,Undirected,1
LohKahWei,RoshniAbay,Undirected,2
DjoeMadi,DeliaKang,Undirected,1
RaniKaur,TwinkleR,Undirected,1
IreneOng,SusanSiew,Undirected,2
DorothyPng,AdelinaKoh,Undirected,1
ShardaHarrison,SimYanYing,Undirected,2
AlvinTan,OngChewSiah,Undirected,1
IreneLim,NurulJannahJamaludin,Undirected,2
JerehLeung,BrianGothongTan,Undirected,1
NgiamShin-Shin,AndyLim,Undirected,10
RydwanAnwar,CheuYuHeng,Undirected,1
JessieSeng,JasmineKong,Undirected,4
SitiKhalijah,AudreySim,Undirected,2
ClarisseNg,LisaTan,Undirected,3
NoorlinahMohamed,CandiceChiew,Undirected,1
HuangYalei,RuthTan,Undirected,1
PearlWong,RohaniRezak,Undirected,1
SheikhHaikel,MelissaChin,Undirected,1
AbdulLatiffAbdullah,JanetLiu,Undirected,1
KrisLim,GloriaTan,Undirected,2
JosephineTan,LimWoanWen,Undirected,1
RosalindNg,GohSuLin,Undirected,2
ElviraHolmberg,NooraishahBte.AbdulHamid,Undirected,2
RodneyOliveiro,LiewJiayi,Undirected,1
TTDhavamanni,FahmySidik,Undirected,1
SeanHarrison,Swing,Undirected,1
JosephineJames,SebastianZeng,Undirected,2
FouridineAng,RachelTham,Undirected,13
GraceLowShuyi,HaroldTeng,Undirected,3
NurSuhailiSafariWijaya,JosiahYoongChuenHu,Undirected,1
DaisyYeo,EleanorKhimSong,Undirected,1
AlvinTan,NatalieLim,Undirected,1
KelvinSeah,LennieLee,Undirected,1
SherrieLee,EmmyAlim,Undirected,1
AlvinTan,EdwinCheahYuPing,Undirected,1
GeraldChew,JacquelineYu,Undirected,1
Kumar,RodyVera,Undirected,2
Jesse,Yen,Undirected,1
KokHengLeun,GillianWoon,Undirected,3
YangJoe-Hynn,ReginaChan,Undirected,1
LiewChenRen,GenevieveTham,Undirected,1
AlfianSa'at,WongSheauYing,Undirected,1
CeciliaOwYong,JosephinePeter,Undirected,1
DianeChang,LowPiPeng,Undirected,1
MohdShabirin,DorothyPng,Undirected,1
LeeTeckKhoon,ChiongWoonShin,Undirected,1
MollyLim,SusanSiew,Undirected,1
RodneyOliveiro,HuangXiangbin,Undirected,1
AlvinTan,LowKahWei,Undirected,20
SabrinaElisiaAli,SaraTan,Undirected,2
HareshSharma,JoanneGoh,Undirected,1
DanielTan,DesignOink,Undirected,1
MabelLee,CassandraLim,Undirected,2
JoyceYao,ShaliniVasyl,Undirected,1
BenjaminNg,AnitaAng,Undirected,1
PatriciaMok,Maya,Undirected,1
HareshSharma,TingHockHoe,Undirected,1
GohGuatKian,NgHowWee,Undirected,2
LennieLee,AdamVasyl,Undirected,4
PhoonYewTien,AshleyLim,Undirected,1
KarenLim,KarenLoh,Undirected,1
JalynHan,RahimahBinteRoslan,Undirected,5
PaddyChew,AudreyLum,Undirected,2
RobinWilson,NeoSweeLin,Undirected,1
TanTanMei,EmmyAlim,Undirected,1
LoongSengOnn,HossanLeong,Undirected,1
WongMay,TanWanSze,Undirected,1
OvidiaYu,Kesavadass/oRajagopal,Undirected,1
MohdShabirinBinAriffin,JoannaGoh,Undirected,1
DeliaKang,AudreyPhung,Undirected,1
HossanLeong,JosephinePeter,Undirected,2
SitiKhalijah,TerenceLau,Undirected,1
VerenaTay,LeeTeckKhoon,Undirected,3
AudreyWong,SateshKumar,Undirected,1
NoraSamosir,Kevin,Undirected,1
AndreaYeo,KelvinAng,Undirected,1
BernardHuan,PatriciaLee,Undirected,2
LeeYeongbin,BenjaminThong,Undirected,1
SurayaRasid,WeeKhim,Undirected,1
AloysiusTan,AliciaFeng,Undirected,4
Aidli''AlinMosbit,YoShaoAnn,Undirected,2
JamesTan,JamesTan,Undirected,1
LeeSiaAng,ChanLeeLee,Undirected,2
ZeldaTatianaNg,VinitaRamani,Undirected,1
NorainBteAhmad,TobyHuynh,Undirected,1
AnnabelleFrancis,AndrewCrothers,Undirected,1
AlvinTan,ChrysTan,Undirected,1
RodyVera,PeterHong,Undirected,1
MarilynAng,TangWylie,Undirected,2
WooHsiaLing,SuWei,Undirected,1
JeanNg,PearlSamuel,Undirected,1
NurKhairiyahBteRamli,FangWeizhe,Undirected,1
JeanNg,DanielK,Undirected,1
MaricaVanderstraaten,VictoriaChen,Undirected,2
CharlesWu,RohaniRezak,Undirected,1
HayatiSamsudin,LowPiPeng,Undirected,1
ZahimAlbakri,LauSokFoong,Undirected,1
HuangYuYing,JeffChen,Undirected,1
AnnaGoh,PearlSamuel,Undirected,1
HeShuming,CelestineWongShuTing,Undirected,1
BeatriceChia,AnniePek,Undirected,1
AgnesNg,ChristinaTing,Undirected,1
MailesAngelesKanapi,VincentLim,Undirected,2
ErikoWada,BabesConde,Undirected,1
RandallTan,ClarenceNg,Undirected,1
NajibSoiman,SaedahSamat-Alkaff,Undirected,2
CarolineFernandez,SeowYiqi,Undirected,1
TobyHuynh,CarolineFernandez,Undirected,1
JasmineNg,EdgarTan,Undirected,1
SusanPhua,Muhd.IsyaffiBinMohdIsah,Undirected,1
MaltiLalwani,MeiPeng,Undirected,1
AlvinTan,YusriSapari,Undirected,9
JeffreyChew,GraceTeo,Undirected,3
ChristopherTownsend,MichelleTeo,Undirected,1
AlvinTan,Kate,Undirected,1
NgLeongSim,HellaChan,Undirected,4
KokHengLeun,PeterZewet,Undirected,1
AlvinTan,LisaTakayama,Undirected,2
LowKeeHong,AudreyPhung,Undirected,1
LowMengWai,DevinaTan,Undirected,1
NatalieHennedige,NgYisheng,Undirected,1
EmilyBong,ChongLi-Chuan,Undirected,1
MariaOoi,MichelleLim,Undirected,1
AliciaFeng,YosefEffendy,Undirected,13
AudreyLum,EmmyAlim,Undirected,1
DavidEliathamby,RichardTan,Undirected,1
JeffChen,NgYisheng,Undirected,2
MelvinnChan,JeffSim,Undirected,1
GohSiewEng,SongDeliang,Undirected,2
RoseNg,Mira,Undirected,1
MatthewLyon,PatrickWong,Undirected,1
K.Rajagopal,AloysiusOng,Undirected,1
DickSu,Rydwan,Undirected,1
KevinPaul,JanetLoh,Undirected,1
SamanthaYeo,LisaMarieTan,Undirected,1
DwightIPereira,MelisaWee,Undirected,1
MarianneWee,AdelynYeo,Undirected,1
LeeHuipeng,MuhammadSufian,Undirected,4
YangMing,FangWeizhe,Undirected,1
SeanTobin,PaulWang,Undirected,1
LeeHuipeng,NatashaReginaMadhavan,Undirected,4
LoongWeiXian,TayJiamei,Undirected,1
MeerashaBinAbdulKadir,Tricia,Undirected,1
ElizaKang,JeremyAloysius,Undirected,1
LeeTuckLeong,KennyLow,Undirected,13
ChristinaKohSohGeok,RohaniRezak,Undirected,1
NoorlinahMohamed,ShawnLiu,Undirected,1
GeraldineSoh,NorainBteAhmad,Undirected,13
LeongShihYeng,AhmadZaidee,Undirected,1
SheikhHaikel,DesmondYeo,Undirected,1
HareshSharma,FarahlizaFarouk,Undirected,2
BertoltBrecht,LeeSiaAng,Undirected,1
KennyLow,MarianneSim,Undirected,1
LiJiayi,LianChoon,Undirected,1
VincentLim,AYagnya,Undirected,2
IvyLee,JenniferChue,Undirected,4
LeeChengHeng,GohSuLin,Undirected,1
MichaelLeong,ThioLayHoon,Undirected,1
SurayaAbRasid,EngieHo,Undirected,1
CharmaineTan,LiewYeePing,Undirected,1
SheliaTher,FahmySidik,Undirected,1
NancyTay,FlorenceHong,Undirected,2
NgiamShin-Shin,SheliaTher,Undirected,1
AlfianSa'at,RichardKoh,Undirected,5
ChongTzeChien,JessicaLai,Undirected,4
PatriciaSchirmer,AndrewKoh,Undirected,1
HaydenNg,KoSiewHuey,Undirected,1
ZeldaTatianaNg,YosefEffendy,Undirected,2
ChewV.Ming,LinShLiang,Undirected,1
DavidLim,SereneWan,Undirected,1
EveTan,JoanneChua,Undirected,4
NatalieHennedige,TangWylie,Undirected,1
CatherineQuek,AbdulLatiff,Undirected,1
SitiKhalijah,NurShafizabinteShafie,Undirected,1
ChonnieHuang,LeeSiewMei,Undirected,4
AlvinJiang,AhmadZaidee,Undirected,1
PhoonYewTien,AmelynOng,Undirected,1
JackyToh,IvanSeow,Undirected,1
SivashangariKiruppalini,DelvinLee,Undirected,1
RogerWinder,DeeYeo,Undirected,1
HareshSharma,GarrettHoo,Undirected,1
AhamedAliKhan,Remi,Undirected,1
ChuaChuaEn-Lai,SoniaKwek,Undirected,1
WeeKhim,RydwanAnwar,Undirected,7
SurayaAbRasid,WeeKhim,Undirected,1
MaggieCai,CathleenTung,Undirected,5
K.Rajagopal,HareshSharma,Undirected,2
AnjeliNarandaran,KennyLow,Undirected,1
DianeOng,LimHowNgean,Undirected,1
GohGuatKian,VincentLim,Undirected,4
AikWee,NgiamShin-Shin,Undirected,1
RajeshKrishnamuti,CatherineSng,Undirected,1
LoongSengOnn,AbdulLatiff,Undirected,2
RosalindNg,DavisChew,Undirected,2
ReneeAnneRethiSantra,CharmaineTan,Undirected,1
KarlSuriya,HayatiSamsudin,Undirected,1
Aidli'Alin'Mosbit,JasonNg,Undirected,1
CarolineFernandez,LioShooShan,Undirected,1
KarenTan,CelestineWongShuTing,Undirected,1
ElizabethdeRoza,MohdFitaHelmi,Undirected,1
HossahLeong,ClarisseNg,Undirected,1
SharonTong,LeeTeckKhoon,Undirected,1
ChrisHarris,ColinSeah,Undirected,2
DavidPark,SuzanneSoh,Undirected,3
ClarisseNg,WendyChong,Undirected,1
SelineKao,RogerWinder,Undirected,1
SharifahShamsAljunied,JulietChia,Undirected,1
ElaineFoo,SharonTang,Undirected,5
LiewChenRen,PearlSamuel,Undirected,1
PatrinaChan,PearlWong,Undirected,3
ChiamHweeChin,ChanZiSheng,Undirected,1
CathleenTung,YulianiBteAbdullah,Undirected,4
KokHengLeun,TinaPatonah,Undirected,1
HareshSharma,DoobieTsui,Undirected,1
KokHengLeun,NigelPereira,Undirected,1
ClarisseNg,AndreaYeo,Undirected,1
ClaireJaffray,BenjaminThong,Undirected,1
GohGuatKian,MelisaWee,Undirected,1
YoShaoAnn,MelissaChin,Undirected,1
ChiamHweeChin,KohJauChern,Undirected,1
RogerWinder,MarkNaidu,Undirected,1
WinnieChan,LawrenceLee,Undirected,2
WongYuenSan,AshleyLim,Undirected,1
YoShaoAnn,AngelynnTan,Undirected,1
RuSuiSui,WinnieChan,Undirected,2
CharltonWee,JenniferWee,Undirected,1
JasmineKong,PatrinaChan,Undirected,4
TanAhMoi,ChooAiKeow,Undirected,2
ClaireLeow,CelineChow,Undirected,2
RachelGoh,DelvinLee,Undirected,1
FelipeCervera,KaminiRamachandran,Undirected,1
LimYuanYi,TanChongBoon,Undirected,1
Michael,Julie,Undirected,1
NicholasTee,RydwanAnwar,Undirected,1
JeffChen,CelineRosaTan,Undirected,1
BernardHuang,PearlWong,Undirected,1
YongNgitChong,LimSiauwChong,Undirected,1
RydwanAnwar,HaroldTeng,Undirected,3
SitiKhalijah,MolizahMohter,Undirected,1
JasonSerCherChiun,ElinaTengMeiPing,Undirected,1
DennisTan,AlanLim,Undirected,4
EileenRatulangi,ClarisseNg,Undirected,1
LeowKwangHeng,AshleyLim,Undirected,1
ChristinaDorett,MabelLee,Undirected,1
DmitryBocharov,JeanNg,Undirected,1
SamuelWong,TanBengTian,Undirected,1
ChristinaKoh,SimXinFeng,Undirected,1
ValenciaTeo,LenaQuek,Undirected,2
StevenAng,ElviraHolmberg,Undirected,1
MrFoo,JasmineGoh,Undirected,1
SimPernYiau,LimDawShyan,Undirected,1
LoongSengOnn,ShaliniVasyl,Undirected,2
JethroJonpaulJan,JuliusFoo,Undirected,1
FongFattWeng,SimWanHui,Undirected,5
YosefEffendy,GaniAbdulKarim,Undirected,1
LiXie,SuvenChan,Undirected,1
SaraTan,KameelGidwaani,Undirected,1
ZeldaTatianaNg,JasmineTuan,Undirected,2
YulianiAbdullah,SalehaSakani,Undirected,1
PhoonYewTien,CharltonWee,Undirected,1
SolFoo,RichardTan,Undirected,1
NaoSuzuki,SantosoSuratso,Undirected,2
BernardFooSekHui,GohSuLin,Undirected,1
BabesConde,ShaliniNair,Undirected,1
MolizahBinteMohter,NazreeBinJuma'at,Undirected,1
TatsuoKaneshita,NaomiShokoMatsumoto,Undirected,4
OvidiaYu,AmbrosePoh,Undirected,2
ElaineFoo,LimShuMei,Undirected,1
TanPeiHwee,MohamedFitaHelmi,Undirected,1
SerenaHo,DianeChang,Undirected,1
MelissaLimMeiLin,CharmaineTan,Undirected,3
MargaretTeo,GohSuLin,Undirected,1
BoonTeo,ClarisseNg,Undirected,1
NoorlinahMohamed,EngieHo,Undirected,1
SuzanneSoh,GladysTan,Undirected,4
LoongSengOnn,PaulSim,Undirected,1
HareshSharma,DorisTeo,Undirected,5
YoShaoAnn,IsisKoh,Undirected,1
KuaWuiSing,SereneLim,Undirected,1
TanLueNeng,JoanneHo,Undirected,1
SharonTang,JosephineOh,Undirected,1
AndrewLua,ChuaEn-Lai,Undirected,1
AikWee,AliciaFeng,Undirected,1
NoraSamosir,SeanTobin,Undirected,1
IreneOng,SimYanYing,Undirected,2
YeoTingKeat,AnnaGoh,Undirected,1
HossanLeong,ReneeG.Nathan,Undirected,1
ElysaWendi,TayKayChin,Undirected,1
LiewChenRen,WilliamTan,Undirected,1
AnnaBelleFrancis,DorothyPng,Undirected,1
ChongTzeChien,CharltonWee,Undirected,2
ChristinaTing,PollyLow,Undirected,1
LiewChenRin,SiewFong,Undirected,1
KuangFarong,HareshSharma,Undirected,12
LuisFelipeCerveraNoriega,EdwinCheah,Undirected,1
AaronKhek,WeeKhim,Undirected,1
WinnieChan,JuliusFoo,Undirected,2
JuneGohChorHoon,GloriaTan,Undirected,1
IsisKoh,AdamVasyl,Undirected,5
SereneChen,MandyTan,Undirected,1
KohEnYing,ErrolLim,Undirected,4
LeeTuckLeong,RachelTham,Undirected,13
CelineRosaTan,SitiKhalijah,Undirected,1
JosefNg,LilyMok,Undirected,1
SimrenKaur,RatnikaLuthra,Undirected,1
SebastianZeng,GeneLim,Undirected,3
AlvinTan,KohJauChern,Undirected,1
CalebLee,ChiewJingWen,Undirected,1
ZhouSuli,YeoShuYin,Undirected,4
VincentCheong,SabrinaLee,Undirected,1
YapJunmin,AshleyLim,Undirected,3
ShareenKhattar,ManojMurjani,Undirected,1
CatherineSng,SiowKimHoyLynetteWinnie,Undirected,1
DennisPotter,LeeTeckKhoon,Undirected,1
SabrinaKadir,ChristopherHo,Undirected,1
VerenaTay,MelisaWee,Undirected,4
JosephLo,WoodyAllen,Undirected,1
LimSengTiong,WeeKhim,Undirected,1
YangJoe-Hynn,LohLikLin,Undirected,1
RichardTan,LindaTan,Undirected,1
CharlesWu,TanAhMoi,Undirected,1
PaulaNg,HuangYizhe,Undirected,1
YKFoo,AloysiusTan,Undirected,1
GeraldChew,GraceFoo,Undirected,1
KarenLoh,FlorenceWee,Undirected,1
SeanLiow,MarkRichmond,Undirected,1
JeffChen,GraciaYap,Undirected,6
GloriaNg,SohSharmin,Undirected,1
DaisyYeoLaySee,PearlWong,Undirected,1
NorazamParman,SakinahDollah,Undirected,1
SujaSusanThomas,HareshSharma,Undirected,1
LokeLooPin,LynnWong,Undirected,1
ChristinaChua,JalynHan,Undirected,2
PennyOng,NoorEffendyIbrahim,Undirected,1
HedwigAnuar,Liu-GohSohGoh,Undirected,1
Aidli'Alin'Mosbit,WeeKhim,Undirected,1
PaulaNg,WendyNg,Undirected,1
WendyJacobs,RydwanAnwar,Undirected,1
SaraTan,NorrieMcCulloch,Undirected,1
Valerie,SumithaSuderjanan,Undirected,4
LauSiewMei,ElaineJek,Undirected,1
JuliusFo,JanetLiu,Undirected,1
JalynHan,TanWaiHong,Undirected,1
JuliusFoo,WendyChong,Undirected,1
AlvinTan,EdwinTeo,Undirected,1
SteveLim,ChanZiSheng,Undirected,1
RodyVera,HirokoMatsuda,Undirected,1
LeeSiewMei,LohJinHow,Undirected,4
EveTan,LeongShihYeng,Undirected,1
RubyMohd,LeongShihYeng,Undirected,1
JeffChan,CarolineFernandez,Undirected,1
TammyL.Wong,NgiamShin-Shin,Undirected,1
GillianStephens,FouridineAng,Undirected,3
AlvinTan,JumariNaiyan,Undirected,4
FarahTalib,SimPernYiau,Undirected,1
LokeLooPin,JennieChua,Undirected,1
TangFuKuan,EugeneGoh,Undirected,1
AlvinTan,areshSharma,Undirected,2
Hossan,Jeffrey,Undirected,1
LinShiyun,KennyLow,Undirected,1
AlvinJiang,GraceFoo,Undirected,1
SheikhHaikel,AaronKhek,Undirected,1
KameelGidwaani,TomMcGarrigle,Undirected,1
JuneGohChorHoon,TingHockFoe,Undirected,1
AgnesNg,ChristinaKohSohGeok,Undirected,1
Kumar,SerenaTobin,Undirected,1
Kevin,GraceTan,Undirected,1
LowKahWei,JeffreyChew,Undirected,4
WongMay,ChristopherChoo,Undirected,1
AlvinTan,FongFattWeng,Undirected,5
LimLayChoon,ChewV.Ming,Undirected,1
EdmundTeo,ColinSeah,Undirected,1
PatrinaChan,ThioLayHoon,Undirected,1
KennethTan,TheresaFoo,Undirected,1
EleanorKhimSong,FrancisLeong,Undirected,1
SnabnamMelwani-Reis,EuniceLim,Undirected,1
HossahLeong,SandyBey,Undirected,1
IsisKoh,EstherTeo,Undirected,1
HareshSharma,LohKahWei,Undirected,6
PearlWong,DavidPark,Undirected,1
NatashaMadhavan,KamaniSuppiah,Undirected,1
ChristineLim,LeeChengHeng,Undirected,2
JalynHan,ChanZiSheng,Undirected,1
CarolineChua,TanLeeHua,Undirected,2
AmritaKhadilkar,ChewWoonPing,Undirected,4
SukaniaVenugopal,HeShuming,Undirected,1
KrystalChoo,ErrolLim,Undirected,4
BenjaminHeng,LohRenHao,Undirected,1
AmbrosePoh,TuckWeng,Undirected,3
JeffChen,JanePekLishi,Undirected,1
AlvinTan,BrendaPek,Undirected,1
IreneLim,RohaniRezak,Undirected,1
SteveLim,MelissaTan,Undirected,1
AminuddinAhmad,AnnKoay,Undirected,1
ShardaMaxineHarrison,RubyJayaseelan,Undirected,1
ChongTzeChien,NatalieLim,Undirected,4
RodneyOliveiro,CandiceChiew,Undirected,1
AlinMosbit,CarolineChua,Undirected,2
JuliusFoo,BernardFoong,Undirected,1
MelvinnChan,ChanChuiEe,Undirected,4
HaroldTan,LowThianLing,Undirected,1
ChongTzeChien,HeYin,Undirected,1
AndrewKoh,RichardTan,Undirected,2
JazzSia,PaulSim,Undirected,1
AngieKong,GenevievePeck,Undirected,1
GladysTan,NgSweeHongWendy,Undirected,1
JoyceYao,AngelaTay,Undirected,1
CondecEngineering,GohSuLin,Undirected,1
JamesTan,GraceTan,Undirected,1
VinitaRamani,MelisaWee,Undirected,2
ElviraHolmberg,AntheaLim,Undirected,1
GabrielLim,YusriSapari,Undirected,3
RoseEng,CeciliaOwYong,Undirected,1
FoongChoonHon,TanWaiHong,Undirected,1
HareshSharma,ShobaHaridas,Undirected,5
ShardaHarrison,EllisonTan,Undirected,1
HareshSharma,SiewFong,Undirected,1
IanLoy,AngelynnTan,Undirected,1
GeraldineAng,TraceyDuncan,Undirected,2
LeeSiaAng,ElvinChing,Undirected,1
MaltiLalwani,FionaLau,Undirected,1
PhilipTan,KeiraLeeXinCi,Undirected,1
SiaAng,LimAiLing,Undirected,4
SheikhHaikel,JoavienNgBongNa,Undirected,1
WilliamTan,AnitaAng,Undirected,1
TanAhMoi,SusanPhua,Undirected,3
HenryLim,Asha,Undirected,1
HareshSharma,LiewYeePing,Undirected,1
DjoeMadi,AudreyPhung,Undirected,1
QiuDimin,NgiamShin-Shin,Undirected,1
GraceFoo,SuvenChan,Undirected,1
MeerashaBinAbdulKadir,ElvinChing,Undirected,1
JuliusFo,GillianWoon,Undirected,1
LohKahWei,ClarisseNg,Undirected,6
DavidPark,NurulJannahJamaludin,Undirected,1
RachelTham,JeffSim,Undirected,1
JoyceYao,NoorEffendyIbrahim,Undirected,1
YvonneHii,Mohd.FadlinBMohd.Saffri,Undirected,1
JenJaniceMohamed,FouridineAng,Undirected,1
MichelleLee,TayKahMeng,Undirected,1
AlvinTan,NgJing,Undirected,2
ClarisseNg,GraceChan,Undirected,4
NatalieHennedige,WesleyLow,Undirected,2
PatriciaLee,SitiRhaudaTehan,Undirected,1
KelvinSeah,HoKahWai,Undirected,1
LohKahWei,Asha,Undirected,1
MrFoo,MagdaleneShew,Undirected,1
MohdFitaHelmi,AprilChua,Undirected,4
Asha,Neena,Undirected,2
Aidli'Alin'Mosbit,NorehanHarun,Undirected,1
SitiRaudhaTehan,ChiaYiWenJane,Undirected,5
HuanNamChong,ChrysTan,Undirected,1
LiewChenRin,ChrisLim,Undirected,1
GloriaTanSiLin,PeggyEwe,Undirected,1
WendyNg,VincentLim,Undirected,1
AnnaGohBeeLing,ChenHsi,Undirected,1
SitiK,CelestineWongShuTing,Undirected,1
JodieKoh,IvanSoong,Undirected,1
SheelaNarayanan,SubinSubaiah,Undirected,1
PollyLow,SamanthaAnan,Undirected,1
WongMay,NgWeiMin,Undirected,1
GillianWoon,ShielaWyatt,Undirected,1
RuSuiSui,JeanNg,Undirected,5
MarkChong,LowKokWai,Undirected,1
