Source,Target,Type,Weight
MalikTaufiq,LimMiawFen,Undirected,1
PiniTheng,MichaelXavierVoon,Undirected,1
SitiFarrahAbdullah,IntanSyaffinazbintiSahharim,Undirected,1
AxelLee,U-Jean,Undirected,1
MegatSharizal,NicholasCheng,Undirected,1
EricLim,AhmadFirdauscheYahaya,Undirected,1
ZamilIdris,LiuYongSean,Undirected,1
NaimSyahrazad,CheangZu-Er,Undirected,1
LiyanaYusof,JoanaPrata,Undirected,1
SitiSarahbintiRosli,RunaBaagoe,Undirected,1
HazarulHasnain,ChewKinvvah,Undirected,1
MegatSharizal,JermeParisse,Undirected,1
NikNurNadiabintiNikIsmail,WongChinWei,Undirected,1
DominiqueLonchant,TroyLowJuin-Yang,Undirected,1
MarkBeaudeSilva,AlfredLoh,Undirected,4
YapMeiShang,SarahShafreenabinMohdHassan,Undirected,1
DhineshPradhan,LauWaiKeat,Undirected,1
IndraIrwanMohdSari,Sunny,Undirected,2
JoannaSoh,Az'farrBaginda,Undirected,1
JitMurad,MaryGeorge,Undirected,2
LiuYongSean,TroyLowJuin-Yang,Undirected,1
TriaAziz,IvanAtienzaChan,Undirected,1
SarahShafreenabinMohdHassan,Kayla,Undirected,1
ShubaJayaretnam,LiesiHo,Undirected,1
LakshmanBalakrishnan,EddyAlzad,Undirected,1
K.rulMohtar,InesIrdayanty,Undirected,1
TanShinEe,FarizaAriffin,Undirected,1
JeanChan,Adiwijaya,Undirected,1
MichelleCheong,LiXinQiao,Undirected,2
NicoleMoss,AmindaFaradilla,Undirected,1
KimberlyMehta,MarkBeaudeSilva,Undirected,1
IvaComar,SyaukatAliHamdanibinHamidi,Undirected,1
LimMiawFen,IzNasrun,Undirected,1
Weijun,NarmathaShanmugam,Undirected,1
HoSoonYoon,ChangFangChyi,Undirected,1
BenTan,AndrewTan,Undirected,3
LornaHoong,WongChinWei,Undirected,1
LeeMinLi,Yaacob,Undirected,1
MariaYasmin,GenevieneWong,Undirected,1
GlamoriqueArshad,AniJulianaIbrahim,Undirected,1
MarkBeaudeSilva,EsnaniElias,Undirected,1
Illia,SimChinYen,Undirected,1
RozminRashid,AmandaSong,Undirected,2
SaniZainalAbidin,FaisalAbdullah,Undirected,1
EricLim,Kayla,Undirected,1
MervynPeters,LinoraLow,Undirected,2
ColinKirton,DavinaGoh,Undirected,1
KelvinWong,NurZakuan,Undirected,1
MohdHafizulAimiBRoslan,RebeccaAdamBarnett,Undirected,1
SuhailiMicheline,DoralisaLee,Undirected,1
NellNg,BadrolShahManan,Undirected,1
DatoJohariSalleh,BelindaRichardson,Undirected,1
ShobanaSeelah,AbdulQaharAqilah,Undirected,1
JonChew,JeanChan,Undirected,1
AngesKhorHooiPing,NicholasCheng,Undirected,1
DeniseYap,ShangariSubramaniam,Undirected,1
AhmadAzeembinAnuarudin,PoG,Undirected,1
Shukri,PoG,Undirected,1
HoSoonYoon,JoanneKamPohPoh,Undirected,1
TeoMayJean,GayathriPaary,Undirected,1
NurArinaHamzah,PayalVashist,Undirected,1
DarrenBrealey,SheelaRaghavan,Undirected,1
MikeyTai,JoshuaLoo,Undirected,1
LakshmanBalakrishnan,NickDorian,Undirected,2
Iylia,RebeccaAdamBarnett,Undirected,1
AniJulianabt.Ibrahim,StevenSater,Undirected,1
SoefiraJaafar,VickyLee,Undirected,2
IndraIrwanMohdSari,NicoleMoss,Undirected,2
Mohd.NurFaillulbinAdam,LakshmanBalakrishnan,Undirected,1
MikeyTai,ValerieLow,Undirected,1
DatoJohariSalleh,JeffLim,Undirected,1
JoannaBessey,DeniseSantaMariaChin,Undirected,1
KimmyKiew,Hairi,Undirected,1
NormanTeh,EsnaniElias,Undirected,1
U-Jean,WilliamYap,Undirected,1
NellNg,EmmanuelSantaMariaChin,Undirected,1
MervynRajManikam,VincentEdwin,Undirected,1
SyamsulAzhar,NikiCheong,Undirected,1
ShahilaJohan,,Undirected,1
GlamoriqueArshad,AlexBroun,Undirected,1
DhineshPradhan,AmindaFaradilla,Undirected,1
GeraldinePhillips,KamaruzzamanBM.SultanAlaudin,Undirected,1
LeongSookFun,Kayla,Undirected,1
RamliIbrahim,AndrewTan,Undirected,2
LaveeniaSivalingam,SimChinYen,Undirected,1
AdelineOng,MelissaTeoh,Undirected,2
AnneLaura,Joseph,Undirected,1
SyukIbrahim,ShafirulAzmib.Suhaimi,Undirected,1
AlexDea,AbiramiSrikhanta,Undirected,1
LimSoonHeng,SengSooMing,Undirected,1
ZamzuriahZahari,TishaZarinaZainal,Undirected,1
Az'farrBaginda,MukhshirinbtMohdJauhari,Undirected,1
ZamilIdris,TroyLowJuin-Yang,Undirected,1
AnushkaDevaser,HelenaFoo,Undirected,1
PatrickCheng,RobinLeeMingShen,Undirected,2
JamesKan,StephanieLim,Undirected,1
AzizahMahzan,AzrilAli,Undirected,1
Amerul,ChewKinvvah,Undirected,1
NicoleFuchs,ValerieLow,Undirected,1
SandeeChew,AshafiqahAbdAziz,Undirected,1
JosephGonzales,TonyLeoSelvaraj,Undirected,1
AlizakriAlias,LimSoonHeng,Undirected,2
JudimarHernandez,Thong,Undirected,1
NickDorian,Kerry-AnnKhoo,Undirected,1
RoselinaKhirJohari,AzizahMahzan,Undirected,1
Sufinahbt.AbuBakar,IsmaHanumHusein,Undirected,1
DylanChan,GohHweeLynn,Undirected,1
ChongEvie,KamaruzzamanBM.SultanAlaudin,Undirected,1
AuSowYee,NicoleFuchs,Undirected,1
JessicaHo,NicoleFuchs,Undirected,1
SeasonChee,MartynJamesFellender,Undirected,1
DoreenTang,ChangFangChyi,Undirected,1
DominiqueLonchant,NicholasAng,Undirected,1
NurArinaHamzah,MaybelChan,Undirected,1
AaronNair,HotBuns,Undirected,1
Shukri,ChristopherLing,Undirected,1
AmyTia,AmindaFaradilla,Undirected,1
GadlyLimYongQuen,MarkBeaudeSilva,Undirected,1
LimChuangYik,ShafirulAzmib.Suhaimi,Undirected,1
TillasyiniTharmalingamLimHsuehChinLeo,LynKam,Undirected,1
NicoleMoss,IvanGan,Undirected,1
ShanthiniVenugopal,AdrianLim,Undirected,1
RozieJulian,EricLim,Undirected,1
IvaComar,NicholasAng,Undirected,1
IndraIrwanMohdSari,HanaMazlan,Undirected,2
KhooKimLengOng,LaveeniaSivalingam,Undirected,1
TishaZarinaZainal,NurLiyanaBintiCheMohammad,Undirected,1
NoraLim,AngelineWoon,Undirected,1
SyamsulAzhar,PayalVashist,Undirected,1
ValerieLow,ZacharyKetLud,Undirected,1
AbdulQaharAqilah,ShirinJauhari,Undirected,1
ChaiSongVoon,LeoYap,Undirected,1
ShahanarosShahruddin,NurshafinazHamidon,Undirected,1
NicoleMoss,NoraLim,Undirected,1
ChristopherLing,AbdulQaharAqilah,Undirected,5
RozieJulian,Mohd.Hazri,Undirected,1
VivianChan,TanSuLin,Undirected,1
LornaHoong,MienLor,Undirected,1
JamesKan,LynKam,Undirected,1
SharanyaRadhakrishnan,AmindaFaradilla,Undirected,1
JoeHasham,SyafarinaHamimibt.Hamidi,Undirected,1
LeeWenYan,LakshmanBalakrishnan,Undirected,1
MelissaLoovigaratnam,AkmarZaki,Undirected,1
TengKy-Gan,UjvalSinghSidhu-Brar,Undirected,1
EvelynToh,TabithaLam,Undirected,1
SuhailiMicheline,MelissaWong,Undirected,1
BanunAtina,AddyAizad,Undirected,1
JoannaBessey,VinodS/OGangatharan,Undirected,1
PiniTheng,EminaAliyya,Undirected,1
Dalila,RunaBaagoe,Undirected,1
KurtCrocker,KubhaerT.Jethwani,Undirected,1
FaridahMerican,LimMiawFen,Undirected,1
JoeWongZeeYie,DianeGoon,Undirected,1
MarcusLee,MaxLim,Undirected,1
LooJia-Wei,CarolChia,Undirected,1
SeasonChee,JonChew,Undirected,1
SzeSze,JoannaTan,Undirected,1
AndrewWong,TracyWong,Undirected,1
AbigailBarragry,ZacharyKetLud,Undirected,1
AbdulQaharAqilah,AlexBroun,Undirected,1
AmirulSafuanbinKamaludin,SongChingYee,Undirected,1
FarizaAriffin,AlfredLoh,Undirected,1
KeeThuanChye,AniJulianaIbrahim,Undirected,1
HiiIngFung,NabilAbdullah,Undirected,2
BanunAtina,DavinaGoh,Undirected,1
HoSoonYoon,SharleneRani,Undirected,1
NurArinaHamzah,YugeethaRamasamy,Undirected,1
JoeHasham,LauWaiKeat,Undirected,1
EdwinSumun,AuSowYee,Undirected,1
LawrenceJamesSelvaraj,GohHweeLynn,Undirected,1
ChaiSongVoon,ShubaJayaretnam,Undirected,1
AlfredLoh,AmirIzwan,Undirected,2
SzeSze,MervynHo,Undirected,1
JohariSalleh,PatrickCheng,Undirected,1
Mohd.NurFaillulbinAdam,NicoleFuchs,Undirected,1
IdzamOthman,NickDorian,Undirected,1
MohdHafizulAimiBRoslan,TeoMayJean,Undirected,1
IsmadianIsmail,BadrishIsdiabinBahadur,Undirected,1
NicholasAng,OoiZhaoFeng,Undirected,2
MohdRasdiMohamedAriffin,MohdNordinBinSalleh,Undirected,1
JudyLim,NgShuMun,Undirected,1
LakshmanBalakrishnan,TylerChin,Undirected,1
FarahRani,ChackoVadakethAlfredLoh,Undirected,2
AmyTia,SyatirahSafran,Undirected,1
,KevinTheseira,Undirected,1
DashaLogan,BillReitberger,Undirected,1
ArthurChiaTek,JonathanRand,Undirected,1
GlamoriqueArshad,PoG,Undirected,1
VincentEdwin,MichaelChen,Undirected,1
NancyNgPeiYu,Kim,Undirected,1
DatoJohariSalleh,NgYuetSum,Undirected,1
TengKy-Gan,Glamorique,Undirected,1
CharayneChung,KevinTheseira,Undirected,1
